snapshot_date,mpn,source,status,http_status,match_type,matched_mpn,lead_time_weeks,detail,collected_at
2026-08-15,WRL-13231,digikey,ok,200.0,contains,13231,12.0,,2026-08-15T20:26:46+00:00
2026-08-15,WRL-13711,digikey,ok,200.0,contains,13711,12.0,,2026-08-15T20:26:47+00:00
2026-08-15,KIT-15258,digikey,ok,200.0,contains,15258,12.0,,2026-08-15T20:26:49+00:00
2026-08-15,WRL-13804,digikey,ok,200.0,contains,13804,12.0,,2026-08-15T20:26:50+00:00
2026-08-15,WRL-13287,digikey,ok,200.0,contains,13287,12.0,,2026-08-15T20:26:51+00:00
2026-08-15,SK-4DUINO-24,digikey,ok,200.0,exact,SK-4DUINO-24,6.0,,2026-08-15T20:26:52+00:00
2026-08-15,ESP8266-DEVKITC-02D-F,digikey,ok,200.0,exact,ESP8266-DEVKITC-02D-F,8.0,,2026-08-15T20:26:53+00:00
2026-08-15,83-16992,digikey,ok,200.0,fuzzy,UTPSP1MBLY,10.0,,2026-08-15T20:26:54+00:00
2026-08-15,317060016,digikey,ok,200.0,exact,317060016,4.0,,2026-08-15T20:26:56+00:00
2026-08-15,ESP-LAUNCHER,digikey,ok,200.0,exact,ESP-LAUNCHER,8.0,,2026-08-15T20:26:57+00:00
2026-08-15,102110057,digikey,ok,200.0,exact,102110057,4.0,,2026-08-15T20:26:58+00:00
2026-08-15,102110037,digikey,ok,200.0,exact,102110037,37.0,,2026-08-15T20:26:59+00:00
2026-08-15,ESP8266-EVB-BAT-BOX,digikey,ok,200.0,exact,ESP8266-EVB-BAT-BOX,5.0,,2026-08-15T20:27:00+00:00
2026-08-15,ESP8266-EVB-BAT,digikey,ok,200.0,exact,ESP8266-EVB-BAT,5.0,,2026-08-15T20:27:01+00:00
2026-08-15,110020051,digikey,ok,200.0,exact,110020051,40.0,,2026-08-15T20:27:03+00:00
2026-08-15,ESP8266,digikey,ok,200.0,contains,ESP8266EX,6.0,,2026-08-15T20:27:04+00:00
2026-08-15,102991024,digikey,ok,200.0,exact,102991024,4.0,,2026-08-15T20:27:05+00:00
2026-08-15,102991310,digikey,ok,200.0,exact,102991310,32.0,,2026-08-15T20:27:06+00:00
2026-08-15,ESP-12F(ESP8266MOD),digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:27:08+00:00
2026-08-15,113990234,digikey,ok,200.0,exact,113990234,4.0,,2026-08-15T20:27:08+00:00
2026-08-15,110020050,digikey,ok,200.0,contains,035110020050,5.0,,2026-08-15T20:27:10+00:00
2026-08-15,2491,digikey,ok,200.0,exact,2491,3.0,,2026-08-15T20:27:11+00:00
2026-08-15,110020052,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:27:12+00:00
2026-08-15,3213,digikey,ok,200.0,exact,3213,3.0,,2026-08-15T20:27:13+00:00
2026-08-15,32420S,digikey,ok,200.0,exact,32420S,18.0,,2026-08-15T20:27:16+00:00
2026-08-15,4065,digikey,ok,200.0,exact,4065,4.0,,2026-08-15T20:27:17+00:00
2026-08-15,DFR0489,digikey,ok,200.0,exact,DFR0489,9.0,,2026-08-15T20:27:19+00:00
2026-08-15,ESP-07S,digikey,ok,200.0,exact,ESP-07S,12.0,,2026-08-15T20:27:20+00:00
2026-08-15,ESP-12S,digikey,ok,200.0,exact,ESP-12S,12.0,,2026-08-15T20:27:22+00:00
2026-08-15,TEL0118,digikey,ok,200.0,exact,TEL0118,9.0,,2026-08-15T20:27:23+00:00
2026-08-15,GEN4-IOD-24T,digikey,ok,200.0,exact,GEN4-IOD-24T,6.0,,2026-08-15T20:27:24+00:00
2026-08-15,2471,digikey,ok,200.0,exact,2471,11.0,,2026-08-15T20:27:26+00:00
2026-08-15,SK-GEN4-IOD-24T,digikey,ok,200.0,exact,SK-GEN4-IOD-24T,6.0,,2026-08-15T20:27:27+00:00
2026-08-15,U114,digikey,ok,200.0,exact,U114,30.0,,2026-08-15T20:27:28+00:00
2026-08-15,GEN4-IOD-32T,digikey,ok,200.0,exact,GEN4-IOD-32T,6.0,,2026-08-15T20:27:29+00:00
2026-08-15,GEN4-IOD-28T,digikey,ok,200.0,exact,GEN4-IOD-28T,6.0,,2026-08-15T20:27:31+00:00
2026-08-15,32420D,digikey,ok,200.0,exact,32420D,18.0,,2026-08-15T20:27:32+00:00
2026-08-15,4DUINO-24,digikey,ok,200.0,exact,4DUINO-24,6.0,,2026-08-15T20:27:33+00:00
2026-08-15,110020049,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:27:35+00:00
2026-08-15,WRL-17146,digikey,ok,200.0,contains,17146,12.0,,2026-08-15T20:27:36+00:00
2026-08-15,110020048,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:27:37+00:00
2026-08-15,105990071,digikey,ok,200.0,exact,105990071,33.0,,2026-08-15T20:27:38+00:00
2026-08-15,ESP32-PICO-V3-ZERO-DEVKIT,digikey,ok,200.0,exact,ESP32-PICO-V3-ZERO-DEVKIT,8.0,,2026-08-15T20:27:39+00:00
2026-08-15,3032,digikey,no_lead_time,200.0,exact,3032,,"product found, ManufacturerLeadWeeks empty",2026-08-15T20:27:40+00:00
2026-08-15,102990944,digikey,ok,200.0,exact,102990944,33.0,,2026-08-15T20:27:42+00:00
2026-08-15,113990816,digikey,ok,200.0,exact,113990816,4.0,,2026-08-15T20:27:43+00:00
2026-08-15,ESP-BAT32,digikey,ok,200.0,exact,ESP-BAT32,8.0,,2026-08-15T20:27:44+00:00
2026-08-15,ESP-BAT8,digikey,ok,200.0,exact,ESP-BAT8,8.0,,2026-08-15T20:27:45+00:00
2026-08-15,MIKROE-1769,digikey,ok,200.0,exact,MIKROE-1769,28.0,,2026-08-15T20:27:46+00:00
2026-08-15,3405,digikey,ok,200.0,exact,3405,4.0,,2026-08-15T20:27:48+00:00
2026-08-15,ESP-07,digikey,ok,200.0,contains,PFC0812DE-SP07,40.0,,2026-08-15T20:27:49+00:00
2026-08-15,ESP-12E,digikey,ok,200.0,fuzzy,SP029,5.0,,2026-08-15T20:27:50+00:00
2026-08-15,ESP-01S,digikey,ok,200.0,fuzzy,26580,4.0,,2026-08-15T20:27:52+00:00
2026-08-15,ESP-12F,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:27:53+00:00
2026-08-15,ESP-WROOM-02,digikey,ok,200.0,contains,ESP-WROOM-02U-N4,8.0,,2026-08-15T20:27:54+00:00
2026-08-15,ESP8266 ESP-05,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:27:55+00:00
2026-08-15,ESP8266 ESP-01S,digikey,ok,200.0,fuzzy,26580,4.0,,2026-08-15T20:27:56+00:00
2026-08-15,ESP8266 ESP-WROOM-32,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:27:58+00:00
2026-08-15,CW01,digikey,ok,200.0,contains,CW010100K0JE12,17.0,,2026-08-15T20:27:59+00:00
2026-08-15,2471 HUZZAH,digikey,ok,200.0,contains,2471,4.0,,2026-08-15T20:28:00+00:00
2026-08-15,WRL-13794,digikey,ok,200.0,contains,13794,6.0,,2026-08-15T20:28:01+00:00
2026-08-15,2282,digikey,ok,200.0,exact,2282,4.0,,2026-08-15T20:28:03+00:00
2026-08-15,113020010,digikey,ok,200.0,exact,113020010,2.0,,2026-08-15T20:28:04+00:00
2026-08-15,317060015,digikey,ok,200.0,exact,317060015,4.0,,2026-08-15T20:28:05+00:00
2026-08-15,KIT-15259,digikey,ok,200.0,contains,15259,12.0,,2026-08-15T20:28:06+00:00
2026-08-15,317060019,digikey,ok,200.0,exact,317060019,21.0,,2026-08-15T20:28:08+00:00
2026-08-15,WPB107,digikey,no_lead_time,200.0,exact,WPB107,,"product found, ManufacturerLeadWeeks empty",2026-08-15T20:28:09+00:00
2026-08-15,VMA107,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:28:10+00:00
2026-08-15,113990105,digikey,ok,200.0,exact,113990105,5.0,,2026-08-15T20:28:11+00:00
2026-08-15,83-16993,digikey,ok,200.0,fuzzy,UTPSP1MBUY,10.0,,2026-08-15T20:28:12+00:00
2026-08-15,1818207,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:28:13+00:00
2026-08-15,PIS-1035,digikey,ok,200.0,exact,PIS-1035,6.0,,2026-08-15T20:28:14+00:00
2026-08-15,A000135,digikey,ok,200.0,exact,A000135,8.0,,2026-08-15T20:28:16+00:00
2026-08-15,PIM145,digikey,ok,200.0,exact,PIM145,4.0,,2026-08-15T20:28:17+00:00
2026-08-15,MOD-WIFI-ESP8266-BOXED,digikey,ok,200.0,exact,MOD-WIFI-ESP8266-BOXED,5.0,,2026-08-15T20:28:18+00:00
2026-08-15,3210,digikey,ok,200.0,exact,3210,3.0,,2026-08-15T20:28:19+00:00
2026-08-15,CW02,digikey,ok,200.0,contains,CRCW02010000Z0ED,23.0,,2026-08-15T20:28:21+00:00
2026-08-15,ESP-WROOM-S2,digikey,ok,200.0,exact,ESP-WROOM-S2,8.0,,2026-08-15T20:28:22+00:00
2026-08-15,KIT-14682,digikey,ok,200.0,contains,14682,12.0,,2026-08-15T20:28:23+00:00
2026-08-15,SRCI024-EVB-1,digikey,ok,200.0,exact,SRCI024-EVB-1,4.0,,2026-08-15T20:28:24+00:00
2026-08-15,ESP32-VAQUITA-DSPG,digikey,ok,200.0,exact,ESP32-VAQUITA-DSPG,8.0,,2026-08-15T20:28:28+00:00
2026-08-15,ESP8266MOD,digikey,ok,200.0,fuzzy,SP029,5.0,,2026-08-15T20:28:29+00:00
2026-08-15,ESP32-C6-DEVKITC-1-N8,digikey,ok,200.0,exact,ESP32-C6-DEVKITC-1-N8,12.0,,2026-08-15T20:28:31+00:00
2026-08-15,ESP32-C6-DEVKITM-1-N4,digikey,ok,200.0,exact,ESP32-C6-DEVKITM-1-N4,12.0,,2026-08-15T20:28:32+00:00
2026-08-15,ESP32-S3-DEVKITC-1-N8R8,digikey,ok,200.0,exact,ESP32-S3-DEVKITC-1-N8R8,8.0,,2026-08-15T20:28:33+00:00
2026-08-15,ESP THREAD BR-ZIGBEE GW,digikey,ok,200.0,exact,ESP THREAD BR-ZIGBEE GW,8.0,,2026-08-15T20:28:34+00:00
2026-08-15,ESP32-D0WD-V3,digikey,ok,200.0,exact,ESP32-D0WD-V3,4.0,,2026-08-15T20:28:36+00:00
2026-08-15,ESP32-DEVKITC-VE,digikey,ok,200.0,exact,ESP32-DEVKITC-VE,8.0,,2026-08-15T20:28:37+00:00
2026-08-15,ESP32-H2-DEVKITM-1-N4,digikey,ok,200.0,exact,ESP32-H2-DEVKITM-1-N4,8.0,,2026-08-15T20:28:38+00:00
2026-08-15,ESP32-WROOM-32UE-N4,digikey,ok,200.0,exact,ESP32-WROOM-32UE-N4,8.0,,2026-08-15T20:28:40+00:00
2026-08-15,ESP32-DEVKITC-32E,digikey,ok,200.0,exact,ESP32-DEVKITC-32E,8.0,,2026-08-15T20:28:41+00:00
2026-08-15,ESP32-C3-DEVKIT-RUST-1,digikey,ok,200.0,exact,ESP32-C3-DEVKIT-RUST-1,8.0,,2026-08-15T20:28:42+00:00
2026-08-15,ESP32-DEVKITM-1,digikey,ok,200.0,exact,ESP32-DEVKITM-1,8.0,,2026-08-15T20:28:43+00:00
2026-08-15,ESP32-DEVKITC-VIE,digikey,ok,200.0,exact,ESP32-DEVKITC-VIE,8.0,,2026-08-15T20:28:44+00:00
2026-08-15,ESP32-S3-EYE,digikey,ok,200.0,exact,ESP32-S3-EYE,4.0,,2026-08-15T20:28:45+00:00
2026-08-15,ESP32-S3-DEVKITM-1-N8,digikey,ok,200.0,exact,ESP32-S3-DEVKITM-1-N8,8.0,,2026-08-15T20:28:47+00:00
2026-08-15,ESP32-PICO-V3,digikey,ok,200.0,exact,ESP32-PICO-V3,8.0,,2026-08-15T20:28:48+00:00
2026-08-15,ESP32-S3-WROOM-1-N8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N8,8.0,,2026-08-15T20:28:49+00:00
2026-08-15,ESP32-C3-WROOM-02-N4,digikey,ok,200.0,exact,ESP32-C3-WROOM-02-N4,8.0,,2026-08-15T20:28:50+00:00
2026-08-15,ESP32-S2,digikey,ok,200.0,exact,ESP32-S2,6.0,,2026-08-15T20:28:52+00:00
2026-08-15,ESP32-WROVER-E-N16R8,digikey,ok,200.0,exact,ESP32-WROVER-E-N16R8,8.0,,2026-08-15T20:28:53+00:00
2026-08-15,ESP32-WROVER-E-N8R8,digikey,ok,200.0,exact,ESP32-WROVER-E-N8R8,8.0,,2026-08-15T20:28:54+00:00
2026-08-15,ESP32-C3-MINI-1-H4,digikey,ok,200.0,exact,ESP32-C3-MINI-1-H4,8.0,,2026-08-15T20:28:55+00:00
2026-08-15,ESP32-C6-MINI-1-N4,digikey,ok,200.0,exact,ESP32-C6-MINI-1-N4,8.0,,2026-08-15T20:28:58+00:00
2026-08-15,ESP32-WROOM-32E-N8,digikey,ok,200.0,exact,ESP32-WROOM-32E-N8,8.0,,2026-08-15T20:29:00+00:00
2026-08-15,ESP32-S3-WROOM-1-N16R8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N16R8,8.0,,2026-08-15T20:29:01+00:00
2026-08-15,ESP32-S3-MINI-1-N8,digikey,ok,200.0,exact,ESP32-S3-MINI-1-N8,8.0,,2026-08-15T20:29:02+00:00
2026-08-15,ESP32-WROOM-32UE-N16,digikey,ok,200.0,exact,ESP32-WROOM-32UE-N16,8.0,,2026-08-15T20:29:03+00:00
2026-08-15,ESP32-C3,digikey,ok,200.0,exact,ESP32-C3,6.0,,2026-08-15T20:29:05+00:00
2026-08-15,ESP32-WROOM-32E-N4,digikey,ok,200.0,exact,ESP32-WROOM-32E-N4,8.0,,2026-08-15T20:29:06+00:00
2026-08-15,ESP32-C6-WROOM-1-N4,digikey,ok,200.0,exact,ESP32-C6-WROOM-1-N4,8.0,,2026-08-15T20:29:07+00:00
2026-08-15,ESP-WROOM-02D-N4,digikey,ok,200.0,exact,ESP-WROOM-02D-N4,8.0,,2026-08-15T20:29:08+00:00
2026-08-15,ESP-WROOM-02D-N2,digikey,ok,200.0,exact,ESP-WROOM-02D-N2,8.0,,2026-08-15T20:29:10+00:00
2026-08-15,ESP32-WROOM-32UE-N8,digikey,ok,200.0,exact,ESP32-WROOM-32UE-N8,8.0,,2026-08-15T20:29:11+00:00
2026-08-15,ESP32-WROVER-IE-N16R8,digikey,ok,200.0,exact,ESP32-WROVER-IE-N16R8,8.0,,2026-08-15T20:29:12+00:00
2026-08-15,ESP32-S3-WROOM-1-N16,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N16,8.0,,2026-08-15T20:29:13+00:00
2026-08-15,ESP32-S3-WROOM-1-N8R8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N8R8,8.0,,2026-08-15T20:29:15+00:00
2026-08-15,ESP32-PICO-D4,digikey,ok,200.0,exact,ESP32-PICO-D4,8.0,,2026-08-15T20:29:16+00:00
2026-08-15,ESP8285N08,digikey,ok,200.0,exact,ESP8285N08,4.0,,2026-08-15T20:29:17+00:00
2026-08-15,ESP32-S3R8,digikey,ok,200.0,exact,ESP32-S3R8,6.0,,2026-08-15T20:29:19+00:00
2026-08-15,ESP32-WROVER-IE-N4R8,digikey,ok,200.0,exact,ESP32-WROVER-IE-N4R8,8.0,,2026-08-15T20:29:20+00:00
2026-08-15,ESP-WROOM-02U-N2,digikey,ok,200.0,exact,ESP-WROOM-02U-N2,8.0,,2026-08-15T20:29:21+00:00
2026-08-15,ESP32-WROVER-E-N4R8,digikey,ok,200.0,exact,ESP32-WROVER-E-N4R8,8.0,,2026-08-15T20:29:23+00:00
2026-08-15,ESP32-WROVER-IE-N8R8,digikey,ok,200.0,exact,ESP32-WROVER-IE-N8R8,8.0,,2026-08-15T20:29:24+00:00
2026-08-15,ESP32-C3-MINI-1-N4,digikey,ok,200.0,exact,ESP32-C3-MINI-1-N4,8.0,,2026-08-15T20:29:25+00:00
2026-08-15,ESP32-S3-BOX-3,digikey,ok,200.0,exact,ESP32-S3-BOX-3,8.0,,2026-08-15T20:29:26+00:00
2026-08-15,ESP32-S3-WROOM-1U-N16R8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1U-N16R8,8.0,,2026-08-15T20:29:28+00:00
2026-08-15,ESP32-S3FN8,digikey,ok,200.0,exact,ESP32-S3FN8,8.0,,2026-08-15T20:29:29+00:00
2026-08-15,ESP32-S2-MINI-1U-N4,digikey,ok,200.0,exact,ESP32-S2-MINI-1U-N4,8.0,,2026-08-15T20:29:31+00:00
2026-08-15,ESP32-PICO-MINI-02-N8R2,digikey,ok,200.0,exact,ESP32-PICO-MINI-02-N8R2,12.0,,2026-08-15T20:29:32+00:00
2026-08-15,ESP32-S3-WROOM-1U-N4,digikey,ok,200.0,exact,ESP32-S3-WROOM-1U-N4,8.0,,2026-08-15T20:29:33+00:00
2026-08-15,GD25LQ32DNIGR,digikey,ok,200.0,exact,GD25LQ32DNIGR,10.0,,2026-08-15T20:29:35+00:00
2026-08-15,GD25D05CTIGR,digikey,ok,200.0,exact,GD25D05CTIGR,10.0,,2026-08-15T20:29:36+00:00
2026-08-15,GD32F130G4U6TR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:37+00:00
2026-08-15,GD25Q16CSFGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:38+00:00
2026-08-15,GD25Q256DFIG,digikey,ok,200.0,contains,GD25Q256DFIGR,12.0,,2026-08-15T20:29:39+00:00
2026-08-15,MLG0603P43NHT000,digikey,ok,200.0,exact,MLG0603P43NHT000,12.0,,2026-08-15T20:29:40+00:00
2026-08-15,GD25Q128ESIGR,digikey,ok,200.0,exact,GD25Q128ESIGR,52.0,,2026-08-15T20:29:41+00:00
2026-08-15,GD25Q64CSIGR,digikey,ok,200.0,exact,GD25Q64CSIGR,16.0,,2026-08-15T20:29:42+00:00
2026-08-15,GD25LQ32CSIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:44+00:00
2026-08-15,GD25LQ40BTIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:44+00:00
2026-08-15,GD25Q256CFIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:45+00:00
2026-08-15,GD32F350C8T6,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:46+00:00
2026-08-15,GD32F107ZGT6,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:47+00:00
2026-08-15,GD55X01GEBIRY,digikey,ok,200.0,exact,GD55X01GEBIRY,52.0,,2026-08-15T20:29:48+00:00
2026-08-15,GD25Q32CWIGR,digikey,ok,200.0,exact,GD25Q32CWIGR,16.0,,2026-08-15T20:29:50+00:00
2026-08-15,GD25Q80CTIGR,digikey,ok,200.0,exact,GD25Q80CTIGR,16.0,,2026-08-15T20:29:51+00:00
2026-08-15,GD25LE32DLIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:52+00:00
2026-08-15,GD5F1GQ4UBYIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:53+00:00
2026-08-15,GD32F450VKT6,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:54+00:00
2026-08-15,GD25D10BUIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:29:55+00:00
2026-08-15,GD25D10CTIGR,digikey,ok,200.0,exact,GD25D10CTIGR,10.0,,2026-08-15T20:29:56+00:00
2026-08-15,GD25Q40CTIGR,digikey,ok,200.0,exact,GD25Q40CTIGR,16.0,,2026-08-15T20:29:57+00:00
2026-08-15,GD25Q20CTIGR,digikey,ok,200.0,exact,GD25Q20CTIGR,16.0,,2026-08-15T20:29:58+00:00
2026-08-15,GD25Q16CSIGR,digikey,ok,200.0,exact,GD25Q16CSIGR,16.0,,2026-08-15T20:29:59+00:00
2026-08-15,GD25Q127CYIGR,digikey,ok,200.0,exact,GD25Q127CYIGR,10.0,,2026-08-15T20:30:00+00:00
2026-08-15,GD25Q32CSIGR,digikey,ok,200.0,exact,GD25Q32CSIGR,16.0,,2026-08-15T20:30:02+00:00
2026-08-15,GD25Q20CEIGR,digikey,ok,200.0,exact,GD25Q20CEIGR,16.0,,2026-08-15T20:30:03+00:00
2026-08-15,GD25Q16ESIGR,digikey,ok,200.0,exact,GD25Q16ESIGR,14.0,,2026-08-15T20:30:04+00:00
2026-08-15,GD25Q64ESIGR,digikey,ok,200.0,exact,GD25Q64ESIGR,14.0,,2026-08-15T20:30:05+00:00
2026-08-15,GD25LQ16ESIGR,digikey,ok,200.0,exact,GD25LQ16ESIGR,14.0,,2026-08-15T20:30:07+00:00
2026-08-15,GD25Q80ESIGR,digikey,ok,200.0,exact,GD25Q80ESIGR,14.0,,2026-08-15T20:30:08+00:00
2026-08-15,GD25LQ128ESIGR,digikey,ok,200.0,exact,GD25LQ128ESIGR,52.0,,2026-08-15T20:30:09+00:00
2026-08-15,GD25WQ128ESIGR,digikey,ok,200.0,exact,GD25WQ128ESIGR,52.0,,2026-08-15T20:30:10+00:00
2026-08-15,GD25Q32ESIGR,digikey,ok,200.0,exact,GD25Q32ESIGR,14.0,,2026-08-15T20:30:12+00:00
2026-08-15,GD25Q80CNIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:30:13+00:00
2026-08-15,GD25B512MEYIGR,digikey,ok,200.0,exact,GD25B512MEYIGR,52.0,,2026-08-15T20:30:14+00:00
2026-08-15,GD25WQ16ESIGR,digikey,ok,200.0,exact,GD25WQ16ESIGR,14.0,,2026-08-15T20:30:15+00:00
2026-08-15,GD25Q256EWIGR,digikey,ok,200.0,exact,GD25Q256EWIGR,52.0,,2026-08-15T20:30:16+00:00
2026-08-15,GD25D10CKIGR,digikey,ok,200.0,exact,GD25D10CKIGR,8.0,,2026-08-15T20:30:48+00:00
2026-08-15,GD25WQ64ENIGR,digikey,ok,200.0,exact,GD25WQ64ENIGR,14.0,,2026-08-15T20:30:50+00:00
2026-08-15,GD25Q16ETIGR,digikey,ok,200.0,exact,GD25Q16ETIGR,14.0,,2026-08-15T20:30:51+00:00
2026-08-15,GD25Q32CNIGR,digikey,ok,200.0,exact,GD25Q32CNIGR,16.0,,2026-08-15T20:30:52+00:00
2026-08-15,GD25B64EWIGR,digikey,ok,200.0,exact,GD25B64EWIGR,14.0,,2026-08-15T20:30:53+00:00
2026-08-15,GD25Q20ESIGR,digikey,ok,200.0,exact,GD25Q20ESIGR,8.0,,2026-08-15T20:30:55+00:00
2026-08-15,GD25Q128EFIRR,digikey,ok,200.0,exact,GD25Q128EFIRR,52.0,,2026-08-15T20:30:56+00:00
2026-08-15,GD25WQ64EQIGR,digikey,ok,200.0,exact,GD25WQ64EQIGR,14.0,,2026-08-15T20:30:57+00:00
2026-08-15,GD25LQ80ETIGR,digikey,ok,200.0,exact,GD25LQ80ETIGR,14.0,,2026-08-15T20:30:59+00:00
2026-08-15,GD25F128FS2GR,digikey,ok,200.0,exact,GD25F128FS2GR,52.0,,2026-08-15T20:31:00+00:00
2026-08-15,RF430FRL152HEVM,digikey,ok,200.0,exact,RF430FRL152HEVM,12.0,,2026-08-15T20:31:01+00:00
2026-08-15,INA223EVM,digikey,ok,200.0,exact,INA223EVM,12.0,,2026-08-15T20:31:02+00:00
2026-08-15,DRV8860EVM,digikey,ok,200.0,exact,DRV8860EVM,12.0,,2026-08-15T20:31:04+00:00
2026-08-15,UCD3138064EVM-166,digikey,ok,200.0,exact,UCD3138064EVM-166,12.0,,2026-08-15T20:31:05+00:00
2026-08-15,TPS386000EVM-736,digikey,ok,200.0,exact,TPS386000EVM-736,12.0,,2026-08-15T20:31:08+00:00
2026-08-15,TMP107EVM,digikey,ok,200.0,exact,TMP107EVM,12.0,,2026-08-15T20:31:09+00:00
2026-08-15,INA230EVM,digikey,ok,200.0,exact,INA230EVM,12.0,,2026-08-15T20:31:10+00:00
2026-08-15,TMP112EVM,digikey,ok,200.0,exact,TMP112EVM,12.0,,2026-08-15T20:31:11+00:00
2026-08-15,TPS54240EVM-605,digikey,ok,200.0,exact,TPS54240EVM-605,12.0,,2026-08-15T20:31:13+00:00
2026-08-15,DRV10963AEVM,digikey,ok,200.0,exact,DRV10963AEVM,12.0,,2026-08-15T20:31:14+00:00
2026-08-15,DRV8303EVM,digikey,ok,200.0,exact,DRV8303EVM,12.0,,2026-08-15T20:31:15+00:00
2026-08-15,LMR14030SEVM,digikey,ok,200.0,exact,LMR14030SEVM,12.0,,2026-08-15T20:31:16+00:00
2026-08-15,SN74LS393N,digikey,ok,200.0,exact,SN74LS393N,9.0,,2026-08-15T20:31:17+00:00
2026-08-15,CC2500EMK,digikey,ok,200.0,exact,CC2500EMK,12.0,,2026-08-15T20:31:19+00:00
2026-08-15,DRV8885EVM,digikey,ok,200.0,exact,DRV8885EVM,12.0,,2026-08-15T20:31:20+00:00
2026-08-15,DRV8412DDWEVM,digikey,ok,200.0,exact,DRV8412DDWEVM,12.0,,2026-08-15T20:31:21+00:00
2026-08-15,CD74HCT4511E,digikey,ok,200.0,exact,CD74HCT4511E,9.0,,2026-08-15T20:31:23+00:00
2026-08-15,CC1190RGVT,digikey,ok,200.0,exact,CC1190RGVT,16.0,,2026-08-15T20:31:24+00:00
2026-08-15,TPS61032EVM-208,digikey,ok,200.0,exact,TPS61032EVM-208,12.0,,2026-08-15T20:31:25+00:00
2026-08-15,BT-MSPAUDSOURCE,digikey,ok,200.0,exact,BT-MSPAUDSOURCE,99.0,,2026-08-15T20:31:27+00:00
2026-08-15,CC2530EMK,digikey,ok,200.0,exact,CC2530EMK,12.0,,2026-08-15T20:31:28+00:00
2026-08-15,TSC2046EIPW,digikey,ok,200.0,exact,TSC2046EIPW,9.0,,2026-08-15T20:31:29+00:00
2026-08-15,DRV8841EVM,digikey,ok,200.0,exact,DRV8841EVM,12.0,,2026-08-15T20:31:30+00:00
2026-08-15,DRV8842EVM,digikey,ok,200.0,exact,DRV8842EVM,12.0,,2026-08-15T20:31:32+00:00
2026-08-15,LM317DCY,digikey,ok,200.0,exact,LM317DCY,9.0,,2026-08-15T20:31:33+00:00
2026-08-15,CD74HC237E,digikey,ok,200.0,exact,CD74HC237E,9.0,,2026-08-15T20:31:34+00:00
2026-08-15,TPS767D325PWP,digikey,ok,200.0,exact,TPS767D325PWP,26.0,,2026-08-15T20:31:36+00:00
2026-08-15,UCC28950PW,digikey,ok,200.0,exact,UCC28950PW,16.0,,2026-08-15T20:31:37+00:00
2026-08-15,TPS55340EVM-147,digikey,ok,200.0,exact,TPS55340EVM-147,12.0,,2026-08-15T20:31:38+00:00
2026-08-15,INA2128UA,digikey,ok,200.0,exact,INA2128UA,9.0,,2026-08-15T20:31:40+00:00
2026-08-15,CD74HC4040E,digikey,ok,200.0,exact,CD74HC4040E,9.0,,2026-08-15T20:31:41+00:00
2026-08-15,TAS5760XXEVM,digikey,ok,200.0,exact,TAS5760XXEVM,12.0,,2026-08-15T20:31:43+00:00
2026-08-15,INA2128U,digikey,ok,200.0,exact,INA2128U,9.0,,2026-08-15T20:31:45+00:00
2026-08-15,TPD2S017DBVR,digikey,ok,200.0,exact,TPD2S017DBVR,16.0,,2026-08-15T20:31:46+00:00
2026-08-15,PGA206PA,digikey,ok,200.0,exact,PGA206PA,26.0,,2026-08-15T20:31:47+00:00
2026-08-15,TPS61165DRVR,digikey,ok,200.0,exact,TPS61165DRVR,9.0,,2026-08-15T20:31:48+00:00
2026-08-15,TPS23752EVM-145,digikey,ok,200.0,exact,TPS23752EVM-145,12.0,,2026-08-15T20:31:49+00:00
